,date,time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265
2548,2022-03-27,13:00:00,0,0,0,4,0,0,0,0,0,0,0,24,169,14,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,328,84,1677,0,90,0,0,1440,0,450,0,52,0,0,0,0,0,0,0,0,0,0,0,0,195,66,67,2788,0,840,0,0,0,370,750,0,0,0,3634,0,0,82,0,0,0,0,696,528,0,2610,91,0,93,94,0,0,0,0,0,2800,0,0,0,0,0,0,5564,0,0,0,0,0,3616,1710,0,116,0,0,0,0,0,0,0,0,1250,0,0,0,258,0,0,9504,0,0,0,0,3014,8694,0,2240,7614,7384,3289,864,0,0,0,1332,0,0,4077,0,0,0,0,0,0,1896,159,0,9982,4860,5216,7216,0,2490,0,168,0,7140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11346,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,2532,0,0,0,215,0,0,0,219,0,0,0,0,448,0,0,0,0,6641,9660,5082,696,4194,13104,0,16520,14457,9044,21271,0,0,0,243,244,0,6888,0,0,6972,0,0,0,0,254,0,0,0,0,0,0,1827,9170,9205,7392,0
2549,2022-03-27,13:15:00,0,0,0,8,0,0,0,0,0,10,0,48,156,0,0,0,0,0,0,20,0,0,0,216,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,246,0,1161,0,135,0,47,1632,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,66,0,2516,69,280,0,0,0,222,975,0,0,0,3950,0,81,0,0,0,0,0,522,264,0,2790,0,0,93,0,0,0,0,0,0,3800,0,0,0,0,0,0,4815,0,0,0,0,0,2147,1824,0,0,0,0,0,0,0,0,0,0,625,0,0,0,129,0,0,11220,0,0,135,0,1781,5382,0,3780,5922,7242,2717,3312,435,146,0,1924,0,0,3473,304,0,0,0,0,157,948,0,0,10626,6318,7987,5576,0,1328,0,0,0,7480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5766,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,1045,0,3376,0,0,0,0,0,0,0,0,0,0,0,223,1344,0,0,0,0,5954,10350,5775,232,6291,9360,0,16284,17538,9282,16969,0,0,0,0,0,0,4674,0,0,8217,0,0,0,0,0,0,0,0,0,0,0,2610,5240,11309,6072,530
2550,2022-03-27,13:30:00,1,0,0,8,0,0,7,0,0,0,0,12,117,0,0,0,0,0,0,20,0,0,0,120,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,246,42,1376,0,90,0,0,1392,0,450,0,52,0,0,0,0,0,0,0,0,61,0,0,0,65,0,0,2584,0,70,0,0,0,740,1350,0,0,0,2054,0,0,0,0,0,0,0,957,440,0,3150,0,92,0,94,0,0,0,0,0,2600,0,0,0,0,0,0,5457,0,0,0,0,0,1808,2166,0,232,0,0,0,0,0,0,0,0,1125,0,0,0,0,0,0,7920,0,0,0,0,1918,11316,0,4060,6768,8804,3432,1728,0,438,0,2072,0,0,3926,152,0,0,0,0,0,2054,0,0,8533,6804,8802,4756,0,1328,0,0,0,9350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7254,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,627,210,2743,0,0,0,0,0,0,0,0,220,0,0,0,672,0,452,0,0,8702,10350,4851,464,3728,10296,235,19352,15405,7378,17925,0,0,0,0,244,0,6642,0,0,8466,250,0,0,0,0,0,0,0,0,0,0,2088,4192,9994,5016,265
2551,2022-03-27,13:45:00,0,0,0,4,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,123,126,1892,0,45,0,47,1632,0,500,0,52,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,2448,0,770,0,0,0,444,825,0,0,0,3476,0,0,0,0,0,0,0,696,88,0,2970,0,0,93,0,285,0,0,0,0,2600,0,0,0,0,0,0,4922,0,0,0,0,0,2938,2622,0,116,0,0,0,0,0,0,0,0,875,0,0,0,0,0,0,11088,0,0,0,0,2329,6486,0,5040,7473,8520,4147,2016,145,0,0,1480,0,0,3322,304,0,0,0,0,0,1896,159,0,8050,8424,9617,7052,0,2324,0,0,169,9180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10416,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,627,0,2110,0,0,0,0,0,0,0,0,0,0,0,0,896,0,226,0,0,7786,11730,6237,464,3262,9594,0,19588,20145,10234,17447,0,0,0,0,732,0,7380,0,248,7968,0,0,0,0,0,0,0,0,0,0,0,3654,5502,9205,6600,0
2552,2022-03-27,14:00:00,3,0,0,8,0,0,7,0,0,0,0,36,91,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,410,210,1720,0,45,0,0,1776,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,66,0,3060,0,770,0,0,0,296,1125,0,0,0,3713,0,0,82,0,0,0,0,348,528,0,1890,0,0,93,0,95,0,97,0,0,3100,0,0,0,0,0,0,3317,0,0,0,0,0,3051,1596,0,232,0,0,119,0,0,0,0,0,625,0,0,0,0,0,0,15048,0,0,0,0,1918,8142,0,3360,5499,8094,3575,3312,290,292,0,1924,0,0,2416,0,0,0,0,0,0,2528,0,0,9338,8424,7335,7052,0,3154,0,0,0,7650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,209,0,3376,0,0,0,0,0,0,0,219,0,0,0,0,448,0,452,0,0,7786,8740,5775,928,4194,16614,0,19824,18486,7616,19120,0,0,0,0,0,0,3936,247,0,7968,250,0,0,0,0,0,256,0,0,0,0,3132,7598,10520,5544,265
2553,2022-03-27,14:15:00,3,0,0,8,0,0,0,0,0,10,0,12,169,0,0,0,0,0,0,0,0,0,0,144,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533,42,1806,0,90,0,0,2112,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,3468,0,770,0,0,0,148,975,0,0,0,2686,0,0,0,0,0,0,0,696,352,0,2610,0,0,0,0,0,0,194,0,0,3000,0,0,0,0,0,0,5457,0,0,0,0,0,2938,2736,0,116,0,0,0,0,0,0,0,0,500,0,0,0,129,130,0,13596,0,0,0,0,1918,8142,0,2800,5076,8378,3289,2592,0,146,0,2664,0,0,4077,152,0,0,0,0,0,1422,0,0,9499,7614,8313,4100,0,1992,0,0,0,7140,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0,10602,0,0,0,0,191,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,836,0,3376,0,0,0,0,0,0,0,0,0,0,0,223,448,225,0,0,0,8473,12420,5775,464,6757,13806,0,20296,19671,11900,12906,0,0,0,0,732,0,5904,0,0,6972,0,0,0,0,0,0,0,0,0,0,0,1827,7336,12624,3432,0
2554,2022-03-27,14:30:00,0,0,0,12,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,144,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,84,1290,0,45,0,0,2448,49,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,2176,0,280,0,0,0,666,1050,0,0,0,3397,0,0,0,0,0,0,0,522,704,0,1980,0,0,0,0,0,0,0,0,0,3300,0,0,0,0,0,0,4387,0,0,0,0,0,2147,1482,0,232,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,14388,0,0,0,136,1644,10074,0,2940,7191,11076,2288,2160,290,292,0,2516,0,0,2416,304,0,0,0,0,0,2054,0,0,9499,8748,9454,7052,0,830,0,0,0,7480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8928,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,418,0,3798,0,0,0,0,216,0,0,219,0,0,0,0,672,0,0,0,0,7786,12420,4620,928,5126,10764,0,18408,16827,12614,18881,0,0,0,0,244,0,7380,247,0,5229,0,0,0,0,0,0,256,0,0,0,0,2871,5502,10520,6072,530
2555,2022-03-27,14:45:00,1,0,0,0,0,0,0,0,0,0,0,12,234,0,0,0,0,0,19,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,168,1978,0,90,0,0,2256,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,3196,0,770,0,0,0,370,525,0,0,0,3634,0,0,0,0,0,0,0,957,176,0,3330,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,0,0,3638,0,0,0,0,0,2260,2508,0,0,0,0,0,0,0,0,0,0,625,0,0,0,0,0,0,11220,0,0,0,0,3014,9246,0,2660,5358,8946,3289,2592,145,146,0,1628,0,0,2869,152,0,0,0,0,0,2054,0,0,9821,6156,8965,5084,0,1494,0,0,0,7820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13578,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,627,0,4220,0,0,0,0,0,0,0,0,0,0,0,0,448,0,678,0,0,7557,9660,3003,464,3961,15444,235,19116,19197,9520,16252,0,0,0,243,0,0,6888,0,0,6972,0,0,0,0,0,0,0,0,0,0,0,4698,4192,8942,3432,265
2556,2022-03-27,15:00:00,0,0,0,0,0,0,14,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,168,25,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,410,126,2838,0,135,0,0,2592,0,850,51,52,0,0,0,0,57,0,0,0,0,0,0,0,260,0,0,2924,0,140,0,0,0,222,525,0,0,78,3160,0,0,0,0,0,0,0,522,528,0,3420,0,0,0,0,0,0,97,0,0,1900,0,0,0,0,0,0,4173,0,0,0,0,0,3842,2964,0,232,0,0,0,0,0,0,0,0,1000,0,0,0,129,0,0,14652,0,0,0,0,2466,13386,0,4060,8601,6390,4147,2160,435,146,0,2812,0,0,3020,304,0,0,0,0,0,2844,0,0,11431,6642,7009,5904,0,1162,0,168,0,7990,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0,14322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,2532,0,0,0,0,0,0,0,0,0,0,0,0,672,0,226,0,0,9160,10350,3696,1392,4660,8424,0,15812,18249,10472,18403,0,0,0,243,0,0,4428,0,0,7968,0,0,0,0,254,0,0,0,0,0,0,2871,7860,6575,3168,795
2557,2022-03-27,15:15:00,0,0,0,4,0,0,0,0,0,20,0,48,130,0,0,0,0,0,19,0,0,0,0,216,0,0,0,0,29,0,0,32,33,0,0,0,0,0,0,0,82,84,2580,0,270,0,0,1680,49,900,0,0,0,0,0,0,0,0,0,60,0,0,0,0,130,66,0,2856,0,70,0,0,0,444,825,76,0,0,3476,0,0,0,0,0,0,0,522,528,0,3870,0,0,0,0,0,0,0,0,0,2600,0,0,0,0,0,0,3852,0,0,0,0,0,2147,2394,0,232,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,13464,0,134,0,0,1918,8004,0,3080,7050,8946,3575,2880,145,292,0,2960,0,0,3020,152,0,0,0,0,0,1422,0,0,10143,7290,7335,5084,0,1494,167,0,0,8500,0,0,0,0,0,0,0,0,358,0,0,0,0,0,0,10416,0,0,0,190,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,836,0,3165,0,0,0,0,0,217,0,0,0,0,0,0,896,225,226,0,0,5954,8740,3696,696,6291,11700,0,13216,18723,8092,16969,0,0,0,0,244,0,7626,0,0,6723,0,0,0,0,0,0,256,0,0,0,0,2610,5502,7101,4752,795
2558,2022-03-27,15:30:00,1,0,0,8,0,0,7,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,164,42,1720,0,0,0,0,2448,0,350,0,0,0,0,0,0,0,0,0,0,183,0,0,0,130,264,0,2720,0,70,0,0,0,518,900,76,0,0,3555,0,0,0,0,0,0,0,1044,616,0,2610,0,0,93,0,0,0,0,0,0,2200,0,0,0,0,0,0,3959,0,0,0,0,0,3164,2508,0,232,0,0,0,0,0,0,0,0,1250,0,127,0,0,0,0,12672,0,0,0,0,1918,8556,0,4200,6768,9940,2717,3312,290,0,0,3552,0,0,3775,152,0,0,0,0,0,1896,0,0,10948,7614,8639,4100,0,1660,0,0,0,9520,0,0,0,0,0,0,0,0,0,0,181,182,0,0,0,5952,0,0,0,0,0,0,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2954,0,0,0,0,216,0,0,0,0,0,0,0,1792,0,226,0,0,9160,13110,4389,464,4194,9126,0,16284,18249,9282,17686,0,0,0,0,244,0,6642,0,0,10209,0,0,0,0,0,0,0,0,0,0,0,5742,4978,7627,2376,0
2559,2022-03-27,15:45:00,3,0,0,8,0,0,0,0,0,0,0,12,91,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,205,126,1634,0,135,0,0,1440,0,600,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,2244,0,350,0,0,0,222,1050,0,0,0,3318,0,0,0,0,0,0,0,522,440,0,2610,0,0,0,0,0,0,0,0,0,2700,0,0,0,0,0,0,4601,0,0,0,0,0,2147,2508,0,348,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,13200,0,0,0,0,1507,7866,0,2520,7473,8094,3432,2736,580,292,0,2368,0,0,3775,152,0,0,0,0,0,1896,0,0,10787,7290,7824,3936,0,1992,0,168,0,7990,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,11718,0,0,0,0,0,0,386,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,836,0,3587,0,0,0,0,0,0,0,219,0,0,0,223,672,0,0,0,0,7328,11730,4851,464,5359,10062,0,16756,19671,10472,19120,0,0,0,0,244,0,6642,247,0,10707,0,0,0,0,254,0,256,0,0,0,0,2610,6550,8153,3168,265
2560,2022-03-27,16:00:00,2,0,0,12,5,0,0,0,0,10,0,12,104,0,0,0,0,0,0,0,0,0,0,144,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,697,42,1849,0,225,0,0,2016,0,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,66,0,2652,0,490,0,0,0,740,750,0,0,0,3002,0,0,0,0,0,0,0,87,440,0,2070,0,0,93,0,0,0,0,0,0,2000,0,0,0,0,0,0,4708,0,0,0,0,0,2260,2850,0,116,0,0,0,0,0,0,0,0,875,0,0,0,129,0,0,12408,0,0,135,0,1644,11178,0,3780,8460,11644,3146,2592,290,146,0,2220,0,0,2416,152,0,0,0,0,0,1738,0,0,9982,5670,10432,4592,0,1826,0,0,0,12580,0,0,0,174,0,0,0,0,179,0,0,0,0,0,0,13206,0,0,189,0,0,0,772,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627,0,3376,0,0,0,0,0,217,0,0,0,0,0,0,224,0,226,0,0,8473,8050,6006,464,3728,8892,0,16992,17538,10472,18164,0,0,0,0,0,0,6888,0,0,7470,0,0,0,0,0,255,256,0,0,0,0,2088,4454,8153,4488,0
2561,2022-03-27,16:15:00,0,0,0,4,0,0,0,0,0,20,0,24,130,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,40,369,0,1978,0,180,0,0,2160,49,900,0,52,0,0,0,0,0,0,0,0,0,0,63,0,130,0,0,3400,0,350,0,0,0,296,1275,0,0,0,2686,0,0,0,0,0,0,0,609,88,0,2880,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,0,0,5243,0,0,0,0,112,2825,1824,0,464,0,0,0,0,0,0,0,0,1125,0,0,0,0,130,0,13332,0,0,0,0,2740,7866,0,4480,7755,10082,3575,3456,290,292,0,2220,0,0,3624,304,0,0,0,0,157,2054,0,0,9338,6480,9617,5084,0,1328,0,0,0,6800,0,0,0,0,0,0,0,0,358,0,0,0,0,0,0,8370,0,0,0,0,0,0,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418,0,3165,0,0,0,0,0,0,0,0,0,0,0,0,448,0,226,0,228,5267,10120,6468,464,5359,10530,0,18880,21093,10948,19598,0,0,0,0,0,0,6642,0,0,9213,0,0,0,0,0,0,256,0,0,0,0,3132,6288,10257,5544,0
2562,2022-03-27,16:30:00,1,0,0,8,0,0,0,0,0,20,0,12,117,0,0,0,0,0,0,0,0,0,0,96,25,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,369,42,2064,0,45,0,0,2304,0,600,0,0,0,0,0,0,0,0,0,0,61,0,0,0,65,66,0,2312,0,280,0,0,0,148,900,0,0,0,3713,0,0,0,0,0,0,0,696,264,0,3060,0,0,0,0,0,0,97,0,0,2400,101,0,0,0,0,0,3852,0,0,0,0,0,2712,2394,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,13728,0,0,0,0,2466,6762,0,3500,6063,10366,3861,3312,290,0,0,1776,0,0,1812,0,0,0,0,0,0,1106,0,0,10626,6642,7824,6888,0,1328,0,168,0,9180,0,0,0,0,0,0,177,0,0,0,181,0,0,0,0,13020,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,3798,0,0,0,0,0,0,0,0,0,0,0,223,448,0,0,0,0,7557,14030,2310,464,2563,11700,0,16520,15879,9282,19837,0,0,0,0,0,0,7380,247,0,9711,0,0,0,0,0,0,0,0,0,0,0,3654,6550,9994,7392,0
2563,2022-03-27,16:45:00,1,0,0,4,0,0,0,0,0,10,0,12,130,0,0,0,0,0,0,0,0,0,0,240,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,84,1720,0,180,0,0,3408,49,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,132,0,3808,0,700,0,0,0,74,525,0,77,0,2449,0,0,0,0,0,0,0,957,352,0,3420,0,0,0,0,0,0,97,0,0,2900,0,0,0,0,0,0,4066,0,0,0,0,0,4068,1824,0,232,0,0,0,0,0,0,0,0,625,0,0,0,0,0,0,12540,0,0,0,0,2466,6624,0,4200,5358,7526,3575,2736,435,292,0,1924,0,0,3624,304,0,0,0,0,0,1580,0,0,10948,7614,5705,3608,0,1162,0,0,0,8670,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,13578,0,0,0,190,0,0,193,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,627,0,2743,0,0,0,0,216,0,0,0,0,0,0,0,896,0,678,0,0,8244,14260,6006,464,3961,10998,0,16284,15168,9758,13145,0,0,0,0,0,0,5658,0,0,6474,0,0,0,0,0,0,0,0,0,0,0,3393,2882,7364,5016,530
2564,2022-03-27,17:00:00,0,0,0,12,0,0,0,0,0,20,0,12,130,0,0,0,0,0,38,0,0,0,23,48,25,52,0,0,0,0,0,0,0,0,0,0,0,0,0,40,205,126,2150,0,180,0,47,3264,0,750,0,52,0,0,0,0,0,0,0,0,0,0,0,0,260,66,0,2584,0,980,71,0,0,296,750,0,0,0,3871,0,0,82,0,0,0,0,609,264,0,3240,0,0,0,0,0,0,0,0,0,2400,0,0,0,0,0,0,3959,0,0,0,0,0,2034,2622,0,348,0,0,0,0,0,0,0,0,1250,0,0,0,129,0,0,13596,0,0,0,0,1918,8556,0,3780,6486,7668,4862,2448,290,0,0,2072,0,0,3775,0,0,0,0,0,0,2054,0,0,8855,6642,7987,4756,0,3818,0,0,0,8500,0,0,0,0,0,0,0,0,179,0,181,0,0,0,0,11904,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,836,0,3798,0,0,0,0,216,0,0,0,0,0,0,446,448,0,0,0,0,6641,15180,4158,232,4427,11700,0,16048,22752,6188,16013,0,0,0,0,0,0,6150,0,0,7968,0,0,0,0,0,0,0,0,0,0,0,4959,2620,8153,8712,265
2565,2022-03-27,17:15:00,0,0,0,8,0,0,0,0,0,0,0,12,91,0,0,0,0,0,0,0,0,0,0,264,75,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,287,0,1591,0,135,0,0,2688,49,900,0,104,0,0,0,112,0,0,0,0,0,0,0,0,195,132,0,3196,0,700,0,0,0,296,525,76,0,0,3792,0,0,82,0,0,0,0,783,792,0,3150,0,0,0,0,0,0,0,0,0,2600,0,0,0,0,0,0,3531,0,0,0,0,0,3164,2280,0,116,0,0,0,0,0,0,0,0,625,0,0,0,0,0,0,13860,0,0,0,0,2192,8004,0,3220,5358,11076,3575,2592,290,0,0,2664,0,0,3322,0,0,0,0,0,0,1738,0,0,12075,8748,6846,4920,0,1992,0,0,0,8330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,207,0,418,0,4431,0,0,0,0,0,0,0,0,0,0,0,446,448,0,226,0,0,8015,7820,3465,232,4660,13572,0,12272,14931,11424,16730,0,0,0,0,488,0,7626,0,0,7221,0,0,0,0,0,0,0,0,0,0,0,2349,4716,6838,6600,265
2566,2022-03-27,17:30:00,2,0,0,16,0,0,0,0,0,10,0,12,52,0,0,0,0,0,0,0,0,0,0,336,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,410,84,1720,0,0,0,0,2784,0,500,0,52,0,0,55,0,0,0,0,0,0,0,0,0,130,66,0,2380,0,560,0,0,0,444,375,0,0,0,2844,0,0,0,0,0,0,0,435,352,0,2520,0,0,0,0,0,0,97,0,0,2400,0,0,0,0,0,0,3531,0,0,0,0,0,4181,2280,0,348,0,0,0,0,0,0,0,0,250,0,0,0,129,0,0,16632,0,0,0,0,1644,7038,0,3360,4512,9088,2717,3456,290,292,0,2368,0,0,2718,456,0,0,0,0,0,790,0,0,13041,8748,7498,4920,0,1660,0,0,0,7480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1045,0,3798,0,0,0,0,0,0,0,0,0,0,0,0,448,0,0,0,0,7099,19780,4389,464,3961,14274,0,13688,15642,10948,14818,0,0,0,0,488,0,6642,0,0,7470,0,0,0,0,0,0,256,0,0,0,0,2871,4978,7890,4752,0
2567,2022-03-27,17:45:00,0,0,0,12,0,0,7,0,0,10,0,0,104,0,0,0,0,0,0,0,0,0,0,192,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,84,1763,0,0,0,0,3168,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3400,69,420,0,0,0,222,900,76,0,0,2765,0,0,0,0,0,0,0,348,440,0,2340,0,0,0,0,0,0,291,0,0,2400,0,0,0,0,0,0,3317,0,0,0,0,0,2373,2166,0,0,0,0,0,0,0,0,0,124,625,0,0,0,0,0,0,14652,0,0,0,0,2055,8142,0,2940,5781,6816,3289,2304,145,0,0,2368,0,0,2567,456,0,0,0,0,0,1264,0,0,13846,8424,7009,7544,0,1660,0,0,0,6800,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,14694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,836,0,5064,0,0,0,0,432,0,0,0,0,0,222,0,896,0,226,0,0,5496,20470,5313,1160,4893,14508,0,11564,12561,9758,15535,0,0,0,0,488,0,6396,0,0,6972,0,0,0,0,0,0,0,0,0,0,0,2871,3406,8679,6600,265
2568,2022-03-27,18:00:00,0,0,0,8,0,0,7,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,192,25,26,0,0,0,0,0,0,33,0,0,0,0,0,0,0,123,84,1462,0,135,0,0,2784,49,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,132,0,3332,0,420,0,0,0,148,900,0,0,0,3318,0,0,0,0,0,0,0,348,264,0,2160,0,0,0,0,0,0,97,0,0,2800,0,0,0,0,0,0,3210,0,0,0,0,0,3390,3534,0,116,0,0,0,0,0,0,0,0,625,0,0,0,129,0,0,12540,0,0,0,136,2329,7038,0,2660,6627,9088,1859,4032,290,292,0,1924,0,0,2567,152,0,0,0,0,0,1422,0,0,13685,7128,8150,8692,0,1494,0,168,0,8500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13206,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0,0,0,0,209,0,3376,0,213,0,0,216,0,0,0,0,0,0,223,672,0,226,0,0,9160,14950,3003,1160,3262,12402,0,15576,15405,6902,13623,0,0,0,0,0,0,5166,0,0,7968,0,0,0,0,0,0,0,0,0,0,0,3132,6288,7101,4752,265
2569,2022-03-27,18:15:00,0,0,0,8,0,0,7,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,144,50,52,0,0,0,0,0,0,33,0,0,0,0,0,0,0,533,84,1161,0,45,0,0,3792,0,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,2516,0,70,0,0,0,74,525,0,0,0,3160,0,0,0,0,0,0,0,783,264,0,2430,0,0,0,0,0,0,194,0,0,2000,0,0,0,0,0,0,4066,0,0,0,0,0,3616,2508,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,0,0,15048,0,0,0,0,2192,11730,0,2800,5922,9940,3718,2880,290,0,0,2072,0,0,2718,0,0,0,0,0,157,1738,0,0,10465,8262,8639,7052,0,1826,0,0,0,7990,0,0,0,0,0,0,0,0,0,0,362,0,0,0,0,11718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627,0,3376,0,0,0,0,0,0,0,219,0,0,0,223,896,0,0,0,0,5038,12650,3234,464,5825,13338,0,14632,18249,6902,14579,0,0,242,0,244,0,6150,0,0,7470,0,0,0,0,0,0,256,0,0,0,0,3654,3406,10257,6864,0
